employment,income,dti,score,amount,tenure,emp_length,delinquencies,savings,utilization,default
0,80741,0.302,689,20133,48,6.5,1,16206.74,0.278,1
0,55865,0.291,727,16603,36,0.2,2,7488.01,0.315,0
0,41168,0.389,780,28799,48,1.8,0,17983.18,0.295,0
0,68438,0.361,717,5792,24,3.7,2,7344.24,0.355,1
0,60602,0.212,750,17924,36,3,2,23627.44,0.256,0
0,66554,0.227,725,16623,48,0.6,2,12822.18,0.251,0
1,61581,0.26,694,18242,36,4.8,0,20478.23,0.32,0
0,51649,0.286,725,25919,24,1.3,1,21994.82,0.251,0
0,66032,0.364,723,15740,36,7,1,16085.15,0.292,0
0,59173,0.28,723,23708,36,0.1,0,15449.93,0.23,0
0,50036,0.348,533,15195,48,0.1,1,6558.7,0.605,0
1,42759,0.256,689,7363,48,0.2,0,18123.77,0.276,0
1,58995,0.289,726,23342,36,0.7,0,25244.81,0.357,0
0,56910,0.179,723,8373,36,1.1,0,9746.65,0.352,0
0,61343,0.301,698,7641,36,1.6,0,11536.15,0.178,0
1,67949,0.305,704,13322,60,14.7,0,19184.61,0.27,0
1,53777,0.303,775,8622,24,10.9,2,21957.9,0.294,0
0,48108,0.325,723,26603,24,6,2,12515.44,0.232,0
1,65409,0.258,762,16308,36,0.5,0,18745.12,0.284,0
0,71523,0.354,697,19307,24,4.3,1,20870.27,0.375,1
1,53896,0.412,675,29705,60,1.4,1,15169.66,0.328,1
0,57510,0.344,748,14006,24,9.9,1,21936.32,0.381,0
1,73705,0.296,734,14687,36,1.7,3,18595.17,0.332,0
0,44523,0.333,651,23944,24,1.8,2,9276.92,0.317,0
0,69551,0.323,768,5192,48,3.7,1,12322.65,0.338,0
1,51718,0.422,721,28686,24,4.4,1,8251.62,0.271,0
1,55664,0.428,698,5339,36,6.1,4,22244.03,0.487,1
1,57790,0.259,731,20483,36,7,1,24822.29,0.338,0
0,63124,0.269,702,28278,36,1,0,16048,0.427,1
0,53684,0.38,694,10979,12,3.2,1,17792.06,0.36,1
0,61981,0.303,682,14657,24,4,1,27668.05,0.236,0
0,52987,0.263,678,22875,48,0.5,1,20903.48,0.364,1
1,57855,0.282,701,6295,48,15.5,1,14509.25,0.303,0
0,55464,0.276,713,7888,36,13.1,0,17305.41,0.277,0
0,65726,0.34,727,5301,36,12.9,1,15532.41,0.331,0
0,54231,0.237,703,25474,36,7.1,1,28407.67,0.313,0
0,61262,0.376,686,15393,36,16.6,1,15879.61,0.272,0
1,58791,0.314,671,22543,48,6.6,2,20589.46,0.267,1
0,61059,0.384,725,20766,24,5.5,2,21091.87,0.248,0
0,57696,0.239,722,21096,24,0.4,1,22444.97,0.338,0
1,65020,0.368,633,9522,12,5.2,1,28686.54,0.498,0
1,57528,0.292,689,22430,36,0.2,2,19046.44,0.308,1
1,91129,0.274,749,27915,36,14,1,24309.71,0.274,0
0,56536,0.307,675,16113,36,10.6,1,19490.99,0.297,1
1,46317,0.392,723,11455,36,3.9,2,19156.86,0.351,1
0,51838,0.343,736,25556,48,0.2,0,25816.86,0.277,0
1,64753,0.323,690,9143,24,2.5,0,12329.78,0.215,0
1,47161,0.379,619,24938,24,0.7,2,17994.98,0.459,0
1,67967,0.306,706,10314,48,1.1,2,22972.25,0.269,1
0,68385,0.32,714,16952,36,0.9,1,18173.79,0.381,1
1,61687,0.291,747,18198,36,6,1,18745.05,0.355,0
0,54154,0.33,705,23596,48,7.5,0,19097.85,0.391,1
1,50338,0.273,745,28352,48,0.6,1,26054.19,0.267,0
1,57049,0.239,730,25751,24,1.5,1,24753.37,0.214,0
1,63433,0.432,611,17223,36,3.8,0,4292.88,0.445,0
0,48732,0.416,725,22813,60,4.4,2,16607.12,0.319,1
0,58844,0.228,698,10359,24,8,2,15652.45,0.271,0
1,51013,0.417,659,25520,36,1.7,2,27271.4,0.42,0
0,60977,0.381,689,9272,12,4.9,0,15114.39,0.202,0
1,38466,0.312,762,21323,36,1.3,3,13710.44,0.248,0
0,68100,0.326,729,5163,60,3,0,13962.46,0.391,0
0,40180,0.268,638,15878,36,2.5,2,25006.9,0.287,1
1,72576,0.381,749,8642,24,0.9,0,17523.75,0.32,0
0,64914,0.271,713,21899,24,6.4,2,25210.84,0.385,0
0,52092,0.355,735,5149,12,0.2,2,11225.23,0.286,0
0,60128,0.279,729,24148,24,0.1,1,25868.93,0.317,0
1,61857,0.229,671,5883,24,9.7,1,26558.74,0.358,1
1,66025,0.239,746,20659,36,0,2,18575.53,0.233,0
0,40367,0.269,715,26426,36,3.6,1,26748.26,0.302,0
1,62767,0.276,733,7352,24,14.5,0,21609.38,0.296,0
1,63696,0.298,698,19308,60,5,0,21109.84,0.324,1
0,63465,0.275,721,28943,36,4.5,1,22839.87,0.264,0
1,68968,0.429,668,7499,24,1.5,0,15549.33,0.424,0
0,57775,0.284,736,25534,48,12.7,2,18839.46,0.269,0
1,48301,0.236,732,13974,48,3.3,1,17360.96,0.277,0
0,60853,0.256,737,21660,24,16.3,0,20515.12,0.307,0
1,57990,0.319,626,24398,36,5.5,2,6499.29,0.418,0
1,50269,0.307,729,8855,24,4.5,0,27274.6,0.294,0
0,57168,0.313,713,18193,48,0.5,1,21123.98,0.243,0
0,74554,0.357,697,7147,60,4.4,2,18471.38,0.27,1
0,72525,0.331,693,11330,36,1,1,13508.55,0.264,1
1,61785,0.348,696,18464,36,0.1,0,27049.66,0.281,0
1,51883,0.396,684,21524,48,4.1,2,25241.82,0.508,0
0,67217,0.244,730,8376,24,2.6,1,18194.13,0.328,0
0,70728,0.367,667,15493,48,2.6,6,10648.96,0.529,0
1,38791,0.377,676,5299,36,0.7,1,15025.99,0.46,1
0,71927,0.305,745,17661,48,19.5,2,25262.76,0.291,0
0,58819,0.314,683,9281,48,2.8,2,14709.71,0.357,1
0,60485,0.27,728,8729,36,1.9,1,23157.08,0.29,0
1,68221,0.387,719,19788,12,0.1,0,26502.52,0.356,0
0,53483,0.364,725,23729,36,3.4,3,20981.89,0.42,1
1,38892,0.368,677,14872,48,2.3,0,13348.1,0.404,1
0,68952,0.29,733,29935,36,13.6,1,21748.66,0.305,0
1,25963,0.561,686,5830,36,3,0,9364.77,0.506,1
0,41989,0.333,703,8348,36,9,3,18283.72,0.23,0
0,65115,0.363,696,25576,48,0.2,0,23411.5,0.167,0
0,57215,0.325,626,11102,24,8,1,18057.22,0.496,0
1,73631,0.39,659,11947,24,5.6,3,3115.83,0.512,0
0,67841,0.279,773,12956,36,0.7,2,30647.98,0.324,0
1,39006,0.288,688,28503,48,5.5,0,20145.33,0.269,0
1,69758,0.355,691,28800,48,21.2,0,20185.75,0.321,0
0,71082,0.25,750,11360,36,9.2,1,22325.04,0.293,0
0,71919,0.224,759,10162,36,7.7,1,22929.76,0.259,0
0,64512,0.244,710,27213,36,0.4,4,27573.64,0.281,0
0,53459,0.246,767,16856,60,0.4,0,35373.36,0.36,0
0,57276,0.271,684,25158,24,15.5,0,14219.28,0.336,0
0,51754,0.269,721,8440,24,4,1,19663.17,0.263,0
1,58244,0.298,735,19620,36,2.5,0,17995.61,0.278,0
0,75020,0.358,584,19568,60,16.4,2,12291.56,0.311,0
1,58042,0.298,761,10624,36,1.5,1,15559.84,0.215,0
0,53200,0.275,708,5177,36,1.5,0,20662.47,0.34,0
0,64097,0.339,692,18542,36,6.8,1,17078.63,0.272,0
0,55014,0.301,752,22726,36,10.3,1,15729.16,0.404,0
0,45932,0.21,726,15594,60,6.4,1,23027.16,0.3,0
1,17705,0.309,683,26066,24,0.3,3,19137.12,0.415,1
0,78710,0.235,713,19480,60,2.8,0,28215.5,0.166,0
0,44514,0.367,706,9952,60,14.8,1,19081.21,0.38,0
0,62330,0.296,760,25333,60,4.9,2,20304.85,0.351,0
0,44321,0.295,713,29674,36,1.8,1,20132.11,0.28,0
0,43620,0.282,727,20405,36,2.2,0,21156.18,0.277,0
1,58348,0.473,634,25359,24,0,2,14672.97,0.738,0
0,43306,0.288,722,18158,36,3.3,1,20437.92,0.312,0
0,41780,0.511,690,7065,36,0.1,2,15459.91,0.338,1
1,57811,0.244,772,22945,48,1.2,2,14356.64,0.388,0
1,68241,0.294,737,6297,36,4.5,1,14262.44,0.334,0
0,57751,0.26,687,20146,36,1.8,1,32187.56,0.26,0
1,68596,0.34,693,8883,48,0.1,0,20459.17,0.322,1
0,45224,0.336,726,23934,36,0.7,2,22819.02,0.379,0
0,58676,0.444,684,14874,36,1.2,4,738.16,0.471,0
1,55458,0.439,700,10538,48,3.3,3,14032.71,0.367,1
0,58594,0.305,695,7813,48,17.5,0,12802.55,0.259,1
0,57978,0.287,686,6491,24,3.2,1,20468.66,0.433,1
0,58280,0.343,740,6718,60,1.6,0,21064.92,0.382,0
1,33849,0.362,660,21012,36,11.2,3,27419.92,0.501,0
1,59862,0.309,609,14007,36,0.6,1,22734.72,0.512,0
0,57725,0.294,734,18419,48,3.4,0,14323.78,0.336,0
0,40218,0.292,736,23561,36,0.9,1,20191.46,0.257,0
0,64202,0.237,780,28838,60,10,1,20128.24,0.312,0
1,55224,0.271,733,15860,24,0.2,1,12419.78,0.295,0
1,61962,0.37,680,13568,36,3.5,0,20104.41,0.281,1
0,50622,0.278,706,21624,36,4.6,1,27147.13,0.329,0
0,50210,0.304,648,23092,36,0.4,2,14447.09,0.377,0
0,69641,0.273,729,24733,36,0.7,4,13669.56,0.146,0
1,59232,0.354,654,25920,24,3.1,2,12252.79,0.505,0
0,57955,0.292,748,8465,36,0.9,0,21789.27,0.291,0
0,63958,0.254,731,17662,12,6.9,0,22482.23,0.195,0
0,61173,0.34,717,18970,60,0,1,28915.89,0.277,0
1,64272,0.334,683,20319,24,5.5,2,18746.97,0.242,1
0,59587,0.376,687,10558,24,0.7,1,16081.63,0.322,1
0,53585,0.251,702,22094,24,0.2,0,24850.03,0.248,0
0,60125,0.289,742,9799,36,0.2,2,16340.27,0.339,1
1,56404,0.302,678,21176,48,4.2,0,14197.55,0.238,0
1,50872,0.297,721,18792,12,6.1,0,22897.31,0.375,0
1,52595,0.263,728,5047,12,1.2,2,25104.37,0.286,0
1,54374,0.333,715,24560,24,4.5,2,1864.63,0.501,1
0,41302,0.233,689,7307,12,0.7,2,22316.55,0.452,1
0,45999,0.366,757,29837,12,4.3,0,25914.38,0.341,0
1,57630,0.314,667,26613,36,2.5,2,29871.28,0.332,1
0,65162,0.211,721,6624,24,24.7,2,23689.68,0.29,0
0,52250,0.345,737,20404,12,4.6,1,18057.7,0.221,0
0,68008,0.541,659,21215,36,7.8,2,227.11,0.43,0
0,81966,0.302,720,10351,36,1.4,1,18660.68,0.273,0
0,54742,0.362,727,10994,36,1.9,0,6008.84,0.243,0
0,52174,0.189,729,17877,24,1.3,2,28954.24,0.273,0
1,67320,0.352,669,8954,36,5.2,0,19874.47,0.348,1
0,68616,0.33,687,8603,24,7.8,1,21310.87,0.263,1
0,47626,0.28,676,29855,36,0.3,0,15447.28,0.346,1
1,60994,0.419,629,18423,12,0.5,1,15972.33,0.506,0
0,73415,0.226,681,25042,48,0.7,0,21498.1,0.296,0
1,57114,0.246,720,11659,48,2.1,3,39283.15,0.286,0
1,56656,0.291,682,25767,36,3.5,1,14114.89,0.52,1
0,36812,0.466,649,20063,48,5.8,0,20039.64,0.31,0
1,52475,0.437,667,24358,36,1.5,1,19652.66,0.517,0
0,43050,0.281,723,6969,48,10.2,1,17388.8,0.193,0
0,70361,0.322,764,18741,36,1.9,0,23151.64,0.357,0
0,64218,0.498,639,15632,12,6.9,3,10809.56,0.342,0
0,59758,0.246,723,11038,36,2.4,1,19536.96,0.451,0
0,54016,0.289,746,14374,36,4,2,17579.76,0.26,0
0,70325,0.249,739,10182,48,5.6,1,12061.26,0.343,0
1,54508,0.27,716,18538,48,4.9,1,30366.92,0.222,0
0,40286,0.331,590,20817,24,0.7,3,31144.11,0.51,0
0,68634,0.385,727,25918,36,0,0,10401.4,0.303,0
0,60698,0.257,758,24624,60,3.7,0,18842.29,0.359,0
0,66387,0.257,707,22285,36,8.4,1,19721.61,0.265,0
0,53941,0.355,727,21958,36,12.7,3,21162.25,0.305,0
0,53773,0.205,763,14707,36,13.4,1,20505.05,0.335,0
0,56896,0.369,701,16804,60,4.3,0,15833.89,0.257,1
0,78181,0.31,719,13829,36,3.4,1,20726.22,0.322,0
1,29527,0.476,636,16639,12,0.8,3,13548.71,0.315,0
0,69943,0.353,725,11750,36,0,1,15762.67,0.286,0
1,65043,0.337,676,18615,60,5.5,0,23076.41,0.28,1
0,52864,0.397,662,22598,24,4.9,1,26524.8,0.277,1
0,59609,0.336,718,10996,48,0.8,2,27835.19,0.408,1
1,43602,0.439,663,24888,24,0.4,0,7008,0.453,1
0,32145,0.322,638,6491,36,1.3,2,7991.12,0.386,0
0,61478,0.285,735,15455,60,7.8,2,23665.01,0.384,0
0,60541,0.294,696,17242,36,5.2,1,19076.36,0.352,0
0,74413,0.226,718,5704,36,0.1,1,17269.55,0.25,0
1,51629,0.395,690,9528,24,8.4,0,19025.47,0.323,1
0,54036,0.246,742,15413,12,8.9,1,8984.76,0.342,0
1,33056,0.426,666,19093,36,0.2,0,13306.85,0.391,1
1,47379,0.242,737,9005,36,1.5,0,12867.03,0.488,1
0,59314,0.291,756,11154,24,8.5,0,20189.25,0.355,0
0,69575,0.356,707,12643,36,0.8,1,19031,0.282,0
0,47547,0.334,629,21850,36,1.2,1,14824.03,0.486,0
0,31454,0.329,685,19831,36,3.6,2,22207.25,0.361,1
1,52647,0.332,740,10058,60,4.7,1,17686.77,0.358,0
0,53223,0.376,748,9433,24,7.9,1,22589.18,0.262,0
0,61916,0.231,736,5309,24,9.1,1,9320.08,0.295,0
0,48725,0.391,712,14551,36,1.5,4,23154.59,0.38,1
0,56195,0.267,747,9465,36,2.2,0,21842.59,0.247,0
0,55487,0.277,705,16379,36,2.9,4,23829.69,0.336,1
0,72372,0.347,728,25966,48,2,2,18876.34,0.312,0
0,54817,0.339,747,19011,60,12.6,0,24507.34,0.211,0
0,52691,0.285,754,29992,36,12.3,1,22338.35,0.251,0
1,61266,0.396,644,14144,48,3.5,3,13494.13,0.507,0
0,55822,0.336,717,25798,24,5.9,1,23930.23,0.355,0
1,63602,0.3,728,24526,60,15,3,27983.65,0.428,0
0,50412,0.326,693,21498,36,6.1,1,24211.04,0.363,1
0,59654,0.277,733,14936,36,6.1,0,21405.04,0.274,0
0,59744,0.331,743,12621,36,10.4,1,16383.29,0.383,0
1,60939,0.46,622,19004,36,0.3,0,15423.69,0.476,0
1,51094,0.259,741,20801,24,3.1,0,29004.28,0.33,0
0,50838,0.323,705,13391,36,3.9,0,17435.54,0.364,1
0,54194,0.258,721,23638,12,2,1,15020.57,0.328,0
0,68491,0.353,726,21949,36,3.3,0,17958.48,0.371,0
1,56874,0.448,615,13842,12,0.2,2,15865.65,0.448,0
1,67980,0.31,745,24958,24,9.4,1,8757.61,0.241,0
0,58296,0.387,706,23267,24,0.6,1,18740.62,0.343,1
1,58358,0.554,658,10484,36,3.5,2,22487.02,0.527,0
0,61386,0.399,691,13511,36,6.2,0,19353.21,0.286,1
1,41322,0.381,605,7108,60,0.2,2,12845.61,0.362,0
0,28679,0.545,632,11178,36,0.5,1,17696.12,0.581,0
1,50934,0.294,703,7210,60,20.8,0,32385.76,0.279,0
0,46878,0.285,735,28229,36,16.5,1,21853.37,0.219,0
1,48792,0.296,728,14508,48,0.1,1,22021.74,0.321,0
1,61768,0.296,677,14282,12,10.2,1,24551.37,0.35,1
0,52541,0.278,706,16098,24,6.9,1,21149.17,0.333,1
0,53265,0.36,725,16319,36,3.7,1,18859.17,0.319,0
1,84099,0.384,652,9614,24,0.9,4,16354.19,0.557,0
0,62495,0.284,702,13885,48,1.7,0,14654.99,0.302,1
0,70307,0.294,703,7923,48,3.5,0,19162.63,0.239,0
1,56376,0.323,687,28590,48,1.4,1,16185.37,0.271,1
0,63164,0.267,751,8925,36,2.2,1,16226.76,0.271,0
0,53317,0.379,744,12372,24,3,3,14921.27,0.328,0
0,68985,0.299,718,25937,24,1,1,18572.38,0.26,0
0,68197,0.265,746,25091,24,11.6,0,21462.84,0.353,0
1,53855,0.281,718,28217,36,2.1,0,15055.06,0.341,0
0,71526,0.321,674,17768,36,1.6,0,16795.62,0.33,0
1,53409,0.486,745,11739,36,0.1,0,877.14,0.439,1
1,37339,0.271,733,9373,24,0.5,2,24046.56,0.303,0
0,62465,0.292,706,23382,48,0.2,2,20570.08,0.24,0
1,70827,0.297,740,26982,12,0.2,1,18346.79,0.351,0
0,49601,0.283,688,15222,48,2,1,24174.88,0.28,0
1,54549,0.137,687,27194,24,3.3,1,22395.22,0.445,0
0,49189,0.327,722,25970,36,1.1,0,18360.27,0.329,0
1,54179,0.465,626,20524,36,0.6,4,21416.99,0.488,0
0,58043,0.269,714,24302,36,1.4,0,21069.54,0.207,0
0,53922,0.343,707,7358,48,2.6,1,31267.76,0.173,0
1,52112,0.297,656,26267,60,1.8,3,12812.73,0.441,0
0,62233,0.333,750,10418,36,6.7,1,20295.37,0.243,0
0,68203,0.347,705,28444,24,0.9,0,11555.43,0.241,1
1,61723,0.258,754,7185,36,15.7,0,18276.25,0.324,0
1,56096,0.318,714,20088,24,0.5,0,19031.21,0.281,0
1,75139,0.257,626,29883,36,0.7,2,13500.73,0.413,1
1,72608,0.368,687,27852,36,1.4,3,19618.9,0.339,1
0,45148,0.255,709,9368,36,7.2,0,21451.62,0.301,0
1,60557,0.332,756,12789,24,0.8,0,21476,0.29,0
1,51682,0.26,739,28587,36,3.6,2,23731.08,0.385,0
0,63604,0.303,693,29745,24,1.4,0,17794.32,0.353,1
1,68728,0.346,738,15265,48,3.1,2,10592.85,0.234,0
0,53299,0.244,698,25673,24,0.4,2,17583.61,0.314,0
1,48840,0.415,576,12587,36,1.3,3,18911.06,0.299,0
1,65108,0.281,703,24396,24,3.7,1,19418.29,0.344,0
1,53449,0.379,681,14420,36,1,2,9855.39,0.55,1
0,61681,0.294,721,5002,36,2.2,2,29781.01,0.287,0
0,43923,0.296,773,16448,24,2.2,2,19408.25,0.228,0
0,40403,0.294,614,17755,60,1,1,25640.24,0.401,0
1,53629,0.46,636,5507,48,2.3,4,5949.07,0.546,0
0,71219,0.297,724,8946,36,5.4,2,26625.38,0.258,0
1,58349,0.314,716,10536,36,7.6,2,15577.41,0.215,0
1,47039,0.296,762,15217,48,1.3,0,20003.11,0.35,0
1,62431,0.242,707,27281,36,3.1,0,20409.79,0.345,1
0,57647,0.393,705,24385,48,0.3,0,15261.83,0.237,0
0,72172,0.249,717,6797,12,3.8,1,31416.01,0.301,0
0,64282,0.227,726,10841,12,0.5,2,8330.33,0.341,0
1,40632,0.257,688,20298,48,6.2,1,26665.05,0.28,0
0,53960,0.334,742,17192,48,4.1,0,34861.05,0.325,0
1,6346,0.23,634,9655,36,0.7,1,16763.31,0.477,0
0,85988,0.299,709,12984,12,4.7,0,23687.24,0.33,1
0,52329,0.277,726,15370,48,10.2,0,21228.36,0.323,0
1,87922,0.281,712,20860,24,1.3,0,23210.55,0.254,0
0,53878,0.304,766,13353,24,0,1,21856.32,0.289,0
1,47056,0.402,685,29489,36,0.4,2,319.23,0.552,0
0,72358,0.388,731,21377,12,2.1,2,22253.07,0.19,0
1,71192,0.257,724,27340,36,5.5,2,15125.97,0.286,0
0,44995,0.399,725,19746,36,0.7,2,17110.89,0.265,0
0,59339,0.163,707,27779,12,13.7,0,14140.35,0.345,0
0,50056,0.373,721,12893,24,4.7,2,19071.45,0.372,1
1,80997,0.359,716,12218,12,1.2,1,19272.31,0.326,0
0,59976,0.307,733,21991,48,4.8,0,15784.98,0.298,0
0,53195,0.364,723,26694,12,0.5,0,21681.64,0.267,0
0,47771,0.323,744,22062,24,2.9,2,21277.49,0.288,0
1,59597,0.501,661,19297,36,1.3,2,25575.31,0.486,0
0,68946,0.345,695,9401,24,6.6,4,28940.36,0.363,0
0,59522,0.267,707,13393,12,5.8,4,27853.07,0.283,0
0,45184,0.372,676,28906,36,4.8,1,10995.51,0.401,1
0,62515,0.324,709,13443,24,7.5,0,18830.14,0.201,0
0,54982,0.312,752,21919,48,6.8,2,21988.13,0.325,0
0,38463,0.268,728,26527,36,0.5,0,14537,0.325,0
0,86930,0.326,752,27737,12,7.3,1,11207.78,0.33,0
0,68723,0.3,697,21166,36,0.2,1,15905.31,0.273,0
0,65904,0.273,695,23202,48,22,0,18512.11,0.289,0
1,52751,0.438,659,19653,36,2.2,4,7969.95,0.46,0
1,58159,0.223,709,11262,24,0.5,1,19127.13,0.258,0
0,47852,0.337,693,7192,48,12.2,0,10168.49,0.284,1
0,53864,0.242,692,12868,36,1.2,1,21866.09,0.313,0
1,47607,0.39,688,11753,36,1.1,0,26893.15,0.302,1
0,67446,0.372,728,29612,36,2,0,21577.71,0.348,0
0,64827,0.296,692,9710,24,1.3,1,19257.2,0.323,0
1,57090,0.413,692,28590,36,18.5,1,19694.7,0.454,1
0,17541,0.404,632,26672,12,0.6,3,20100.82,0.382,0
0,76672,0.334,684,29667,36,11.5,1,12233.33,0.237,1
0,67514,0.356,766,22768,36,17.9,0,22306.68,0.249,0
0,73632,0.283,730,6064,12,0.3,1,15003.57,0.28,0
0,62972,0.192,701,5437,36,3.5,1,30167.6,0.296,0
0,99262,0.313,714,8785,12,0.7,1,19945.64,0.336,0
0,47997,0.265,709,10668,36,1.3,0,19842.88,0.342,0
1,50333,0.309,711,11180,48,18.2,2,25397.09,0.288,0
0,60813,0.308,716,20365,60,9.4,1,17462.41,0.281,0
1,49317,0.399,646,16005,60,0.4,2,17874.83,0.405,0
0,70639,0.281,721,15204,48,1.9,1,19557.57,0.346,0
1,68532,0.233,722,18761,60,22.3,1,25183.83,0.275,0
0,65683,0.344,732,27031,24,14.2,1,10420.05,0.34,0
1,70522,0.3,738,28947,36,0.2,1,16741.99,0.3,0
0,47898,0.206,735,28795,36,0.5,1,20226.65,0.425,0
0,63363,0.318,698,5695,36,5.2,0,18035.05,0.375,0
1,58582,0.383,704,9917,48,0.7,0,21176.1,0.329,1
0,58555,0.285,700,7825,48,1.2,0,15116.32,0.315,0
0,78467,0.321,767,26218,24,1.1,1,21639.99,0.316,0
0,80102,0.232,706,12872,12,5.6,0,19989.51,0.335,0
0,74942,0.398,639,11744,48,1.1,0,7957.16,0.474,0
0,55661,0.36,710,29680,48,20.3,2,17146.41,0.306,0
1,59815,0.297,699,16911,36,1.7,2,28951.67,0.321,1
0,36735,0.338,667,19208,24,0.3,1,22433.63,0.349,1
0,61109,0.307,750,29358,36,2.7,0,13521.32,0.279,0
0,57129,0.401,722,29678,36,0.4,4,10040.51,0.38,1
0,65053,0.286,764,27722,36,3,1,18312.1,0.217,0
0,52382,0.255,737,25297,36,0.1,0,22143.21,0.365,0
1,61417,0.207,701,28854,48,1.7,1,16019.35,0.318,0
1,65463,0.363,665,25118,36,1.3,1,16883.88,0.362,1
1,22623,0.518,654,10006,48,5.2,0,9094.09,0.424,0
0,62184,0.268,712,10672,48,6.3,2,25300.18,0.337,0
1,54585,0.501,618,13974,36,5.2,2,8300.68,0.386,0
1,71946,0.38,730,27614,48,2.9,0,18739.35,0.305,0
0,79422,0.273,705,26128,48,2.1,1,20457.04,0.272,0
0,59485,0.351,703,17563,60,2.5,2,17015.89,0.184,1
0,50016,0.334,721,19580,60,3.1,0,25969.5,0.273,0
0,50362,0.417,721,14327,36,0.1,1,17569.9,0.326,1
0,61825,0.362,734,16344,24,2.6,2,15732.59,0.305,0
0,49291,0.31,700,13503,36,2.6,1,15929.84,0.259,0
0,30672,0.422,674,14212,60,3.1,1,19327.57,0.44,0
0,65320,0.288,726,25809,24,0.2,4,15923.64,0.336,0
1,60774,0.294,695,22015,48,2.7,1,20509.82,0.212,0
0,56433,0.278,759,22384,36,5.1,1,24597.16,0.318,0
0,52800,0.341,686,9385,48,4.8,2,25838.17,0.29,1
0,84034,0.381,701,16602,60,1.4,1,16656.09,0.366,1
0,49921,0.226,711,28219,24,6.6,1,28723.86,0.365,0
1,22123,0.333,648,22338,36,0.1,2,11701.94,0.446,0
0,60636,0.244,756,10070,24,6.6,2,22638.92,0.301,0
0,56583,0.413,606,15520,36,2.5,1,6393.02,0.358,0
1,11014,0.362,692,17911,36,1.3,0,18712.24,0.496,1
1,60324,0.368,736,10419,24,3.3,1,27974.81,0.388,0
1,62191,0.232,638,16553,36,0.3,3,17571.31,0.481,0
0,55397,0.361,734,12396,48,14.8,0,17042.73,0.238,0
0,48860,0.336,729,16124,60,2.7,2,19279.82,0.351,0
0,65706,0.377,719,16983,12,1.2,1,12504.93,0.215,0
0,73451,0.304,690,11191,12,5.5,1,14244.02,0.214,0
0,51576,0.261,703,20663,24,12.2,1,16075.34,0.319,0
0,32967,0.367,712,18308,12,5.2,0,27783.25,0.261,0
0,49580,0.34,711,29832,36,2.6,0,26618.83,0.313,0
1,60924,0.362,726,11393,60,0.2,3,14516.88,0.316,0
0,68108,0.343,727,6130,36,0.5,2,17256.24,0.304,0
1,48018,0.472,614,29788,12,2.2,2,14074.12,0.601,0
1,16744,0.409,667,20202,36,4.4,1,26948.43,0.525,0
1,59659,0.549,597,8663,12,2.3,3,12926.7,0.28,0
0,49997,0.306,696,17143,48,2,1,18566.01,0.269,0
1,45060,0.374,731,5315,60,7.7,1,25353.83,0.329,0
0,54505,0.385,763,27414,48,5.5,3,2405.66,0.488,1
1,82315,0.312,710,15056,12,3.3,0,14507.18,0.272,0
0,53419,0.266,754,10700,36,1.4,0,24631.46,0.313,0
0,53882,0.32,733,12384,24,1.1,1,8782.41,0.302,0
1,56971,0.366,718,10250,24,6.7,0,17521.48,0.385,0
0,49852,0.235,718,19722,36,2.1,3,20751.41,0.147,0
1,62916,0.232,707,24749,48,0.4,0,22949.37,0.33,0
1,57681,0.454,666,19166,36,2.1,0,19601.37,0.372,1
0,60088,0.274,722,5366,36,0.2,2,28515.95,0.272,0
1,64366,0.363,727,15718,60,1.4,1,18672.59,0.312,0
0,66154,0.301,672,26534,24,2.1,3,21440.18,0.303,1
0,67590,0.312,752,12986,12,2,0,19361.06,0.269,0
0,54832,0.307,735,24720,36,10.9,1,15760.32,0.255,0
1,47576,0.273,620,8685,24,3,2,20333.16,0.549,0
0,59920,0.363,755,15291,36,2.1,0,15840.78,0.297,0
0,40997,0.37,654,5074,12,2.2,1,13719.25,0.418,0
1,59358,0.276,705,21135,36,0.3,1,19744.01,0.244,0
0,62483,0.306,709,8526,48,5.7,0,20183.78,0.268,0
0,62138,0.359,756,14680,36,2.9,0,15621.04,0.419,0
0,73462,0.317,720,11660,48,8.1,1,14705.32,0.245,0
1,51784,0.468,610,24410,24,3,1,9336.09,0.363,0
0,63327,0.38,722,11603,36,6.9,0,27008.67,0.273,0
0,62588,0.317,740,15809,36,8.6,0,15451.36,0.31,0
0,61109,0.293,696,24889,60,0.2,2,21261.9,0.267,1
0,77120,0.267,704,9012,24,16.1,0,17925.39,0.327,0
0,48517,0.31,723,18928,48,5.3,1,19158.24,0.318,0
0,57843,0.394,687,27441,48,3.2,0,17669.94,0.351,1
0,60623,0.363,676,8944,24,3,2,19118.03,0.284,1
1,32903,0.5,662,14498,12,3.1,4,12907.39,0.532,0
0,51220,0.328,708,12879,36,1.5,0,26948.59,0.333,0
0,45972,0.393,591,19679,36,1.7,3,12785.89,0.457,0
0,41196,0.337,645,28626,36,6.5,0,1144.94,0.487,0
0,61578,0.29,722,20847,60,1.3,0,26749.51,0.355,0
0,61955,0.268,700,11990,24,7.1,1,20017.16,0.329,0
1,54490,0.301,679,26649,36,10.8,0,17054.1,0.335,1
0,67604,0.289,724,25185,48,5.5,1,11626.68,0.269,0
1,68545,0.373,713,8606,24,7.4,3,25460.51,0.211,0
